stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
1686,,TERESOPOLIS DF 3398 POSTO ESSO,,-30.081764,-51.212282
1688,,TERESOPOLIS DF 3268 ESQ. CLEMENCIANO BARNASQUE,,-30.081333,-51.211113
6256,,TERESOPOLIS 3702 ,,-30.084263,-51.214149
1689,,TERESOPOLIS 2893 NACIONAL,,-30.078821,-51.208836
1735,,TERESOPOLIS 2507 ,,-30.075657,-51.208049
1696,,TERESOPOLIS 2252 ,,-30.073649,-51.208813
1690,,TERESOPOLIS 2866 NACIONAL,,-30.078599,-51.208583
1717,,TERESOPOLIS 2215 ,,-30.072873,-51.208891
1988,,LUIZ DE CAMOES 723 ESTACAO BOMBEAMENTO DMAE,,-30.052585,-51.199257
1853,,LUIZ DE CAMOES DF 337 COLEGIO LA SALLE SANTO ANTONIO,,-30.055,-51.201059
1852,,LUIZ DE CAMOES 182 ,,-30.056613,-51.201508
728,,MONTE CRISTO AL 796 ,,-30.12136,-51.217534
729,,MONTE CRISTO DF 832 ,,-30.121539,-51.218088
1102,,MONTE CRISTO 533 ,,-30.120481,-51.215436
1101,,MONTE CRISTO 560 ,,-30.120612,-51.215577
1105,,MONTE CRISTO 453 ,,-30.119589,-51.213669
6342,,MONTE CRISTO 456 ,,-30.119247,-51.212513
5302,,MONTE CRISTO 401 ,,-30.118593,-51.210976
5301,,MONTE CRISTO 321/DF 188 ,,-30.118128,-51.209195
1114,,MONTE CRISTO 384 ,,-30.11871,-51.211102
3738,,CLOVIS PAIM GRIVOT DF 450 ,,-29.977525,-51.187742
6547,,CLOVIS PAIM GRIVOT 450 ,,-29.977585,-51.187598
3247,,ANTONIO CARVALHO SN ,,-30.044693,-51.143158
3239,,ANTONIO CARVALHO 2667 CORSAN,,-30.045339,-51.143227
3238,,ANTONIO CARVALHO 2500 ,,-30.046992,-51.143691
3192,,ANTONIO CARVALHO 2160 ,,-30.049724,-51.14435
3189,,ANTONIO CARVALHO 2029 ,,-30.051214,-51.145431
3188,,ANTONIO CARVALHO 2048 ,,-30.05107,-51.145401
3190,,ANTONIO CARVALHO 2189 ,,-30.049872,-51.144316
3177,,ANTONIO CARVALHO DF 1644 ,,-30.054213,-51.147149
3176,,ANTONIO CARVALHO 1684 ,,-30.054148,-51.147219
3159,,ANTONIO CARVALHO DF 1221 ,,-30.05905,-51.148169
3173,,ANTONIO CARVALHO 1481 ,,-30.056394,-51.147506
3157,,ANTONIO CARVALHO 450 HOSPITAL INDEPENDENCIA,,-30.061603,-51.148931
3160,,ANTONIO CARVALHO 1251 ,,-30.058775,-51.147954
3156,,ANTONIO CARVALHO DF 345 ,,-30.062983,-51.1495
4103,,SERTORIO 6929 ,,-29.99787,-51.138023
4102,,SERTORIO 6940 ,,-29.997798,-51.138016
6332,,SILVIO SILVEIRA SOARES 2385 ,,-30.101924,-51.234266
820,,ESCOBAR 276 ,,-30.103641,-51.236429
587,,NOSSA SENHORA DA BOA VIAGEM DF 910 ,,-30.023013,-51.254758
6546,,FARIA LOBATO 923 ,,-29.984327,-51.126079
5121,,BANCO DO COMERCIO DF 419 ,,-30.07245,-51.226868
1375,,BANCO DO COMERCIO 297 ,,-30.07197,-51.2253
1378,,BANCO DO COMERCIO 310 ,,-30.072105,-51.22553
1370,,BANCO DO COMERCIO AL 419 ,,-30.072398,-51.226944
5506,,SANTA MARIA 716 ,,-30.068092,-51.166474
5505,,SANTA MARIA 490 ,,-30.066181,-51.16685
2723,,IPIRANGA PARADÃO PUC CB ,,-30.057395,-51.174875
6484,,IPIRANGA EF PUC CB ,,-30.057749,-51.175688
2712,,IPIRANGA PARADÃO PUC BC ,,-30.056961,-51.175234
4671,,VEREADOR TEREZIO MEIRELES DF 65 ,,-30.021308,-51.117017
4670,,VEREADOR TEREZIO MEIRELES AL 105 ,,-30.021551,-51.11712
420,,JOAO ANTONIO SILVEIRA 1540 ,,-30.156406,-51.143727
2512,,JOAO ANTONIO SILVEIRA 3330 ,,-30.143537,-51.127919
2809,,IPIRANGA 8213 ,,-30.057745,-51.154983
759,,DR CASTRO DE MENEZES DF 888/AL 871 ,,-30.103632,-51.248366
6046,,JOAO ANTONIO SILVEIRA 3337 ,,-30.142996,-51.127339
758,,DR CASTRO DE MENEZES 888 ,,-30.103514,-51.248319
2393,,DR VERGARA DF 5069 ,,-30.117091,-51.182975
2394,,DR VERGARA DF 5194 ,,-30.116417,-51.181005
1193,,DR VERGARA 5025 ,,-30.117473,-51.183962
2396,,DR VERGARA DF 5364 ,,-30.115428,-51.180272
2395,,DR VERGARA 5344 ,,-30.11549,-51.180485
2397,,DR VERGARA 5414 ,,-30.115148,-51.180019
952,,JOAO VEDANA 430 ,,-30.109645,-51.222825
951,,JOAO VEDANA 556 ,,-30.109397,-51.224095
956,,JOAO VEDANA 326 ,,-30.10988,-51.221221
919,,JOAO VEDANA DF 945 ,,-30.110497,-51.226454
2473,,CANUDOS 349 ,,-30.094935,-51.17166
2475,,CANUDOS DF 385 ,,-30.093863,-51.173504
1270,,RENASCENCA 150 ,,-30.099061,-51.188028
1271,,RENASCENCA DF 150 ,,-30.098999,-51.188069
6372,,RENASCENCA DF 911 ,,-30.099662,-51.189528
1301,,RENASCENCA DF 650 ,,-30.098145,-51.186196
1303,,RENASCENCA DF 413 ,,-30.097255,-51.184385
1302,,RENASCENCA 615/650 ,,-30.098083,-51.186241
1304,,RENASCENCA 413 ,,-30.097174,-51.184389
940,,JOSE CORREA DA SILVA 45 ,,-30.103263,-51.225598
939,,JOSE CORREA DA SILVA 237 ,,-30.105563,-51.22498
953,,JOSE CORREA DA SILVA 439 ,,-30.107051,-51.224073
2452,,RENASCENCA 402 ,,-30.097046,-51.183452
955,,JOSE CORREA DA SILVA 567 ,,-30.106753,-51.222663
1091,,ENIO AVELINE DA ROCHA 209 ,,-30.130333,-51.216041
715,,ENIO AVELINE DA ROCHA 102 ,,-30.130342,-51.216786
5918,,ENIO AVELINE DA ROCHA DF 105 ,,-30.130158,-51.214339
714,,ENIO AVELINE DA ROCHA DF 72 ,,-30.130448,-51.217136
4726,,MARTIM FELIX BERTA 520 ,,-30.021297,-51.107397
1127,,RIO GRANDE 212 ,,-30.129657,-51.203984
5675,,RIO GRANDE 127 ,,-30.128873,-51.202694
2667,,DONA FIRMINA 1757 ,,-30.07756,-51.168192
2666,,DONA FIRMINA 1623 ,,-30.076204,-51.168454
2683,,DONA FIRMINA 1320 ,,-30.073468,-51.168885
2682,,DONA FIRMINA 1337/DF 1324 ,,-30.07367,-51.168934
5835,,DONA FIRMINA 1145 ,,-30.072142,-51.169286
2681,,DONA FIRMINA 984 ,,-30.070528,-51.169449
2685,,DONA FIRMINA 829 ,,-30.069276,-51.169772
2680,,DONA FIRMINA 979 ,,-30.070495,-51.16954
2687,,DONA FIRMINA 657 ,,-30.067811,-51.170043
2686,,DONA FIRMINA 766 ,,-30.068672,-51.169796
2713,,DONA FIRMINA 403 ,,-30.065629,-51.170457
2688,,DONA FIRMINA 544 ,,-30.06661,-51.170185
2662,,BORBOREMA DF 795 ,,-30.073849,-51.169897
2663,,BORBOREMA DF 777 ,,-30.073711,-51.169906
2714,,DONA FIRMINA 302 ,,-30.064294,-51.17063
2679,,BORBOREMA 448 ,,-30.070789,-51.170458
2678,,BORBOREMA 590 ,,-30.072184,-51.170191
2684,,BORBOREMA 146 ,,-30.068134,-51.171233
5993,,JOAO BOTELHO  ESQ BORBOREMA,,-30.074171,-51.16986
6541,,ANITA GARIBALDI 1121 EF IGREJA,,-30.026251,-51.184505
2434,,DR SARMENTO BARATA 199/DF 176 ,,-30.113649,-51.178493
2435,,DR SARMENTO BARATA 74 ,,-30.113537,-51.177642
1287,,PROF CARVALHO FREITAS 1486 ,,-30.082364,-51.197786
1745,,DOM BOSCO 20 ,,-30.074577,-51.203171
1866,,PROF CARVALHO FREITAS 1335 ,,-30.081426,-51.199192
1865,,PROF CARVALHO FREITAS 1298 ,,-30.081197,-51.199439
1734,,PROF CARVALHO FREITAS 770 ,,-30.078707,-51.203997
1740,,PROF CARVALHO FREITAS 1205 ,,-30.080786,-51.200329
15,,RETIRO DA PONTA GROSSA DF 4294 ,,-30.184095,-51.217396
853,,CHUI DF 324 POSTE CEEE NOVO 04,,-30.083504,-51.241102
5857,,OSVALDO ARANHA DF 626 OBELISCO,,-30.033391,-51.215536
954,,GREGORIO PEREZ 67 ,,-30.107407,-51.222702
570,,GUAIBA 1924 DMAE,,-30.095975,-51.251656
571,,GUAIBA DF 1924 ENTRADA IATE CLUBE GUAIBA,,-30.095899,-51.251668
5915,,DONA CRISTINA 535 ,,-30.086507,-51.228048
6025,,DONA CRISTINA DF 183 ,,-30.084715,-51.231024
5027,,ENG LUDOLFO BOEHL DF 1634 ,,-30.083448,-51.197593
1015,,PADRE NOBREGA DF 605/AL 664 ,,-30.084982,-51.226308
1281,,ENG LUDOLFO BOEHL 1446 ,,-30.084197,-51.198921
1013,,PADRE NOBREGA 430 ,,-30.083819,-51.227455
1719,,SILVA PAES 2048 PO NA TRAVESSA VIAMÃO,,-30.071292,-51.209768
1715,,SILVA PAES 1689 ,,-30.06984,-51.21194
5151,,COSTA LIMA 248 ,,-30.085288,-51.211778
4945,,TARCILA MORAES DUTRA AL 555 ,,-30.001023,-51.093681
1249,,COSTA LIMA 487 ,,-30.087044,-51.210129
5004,,OVIDIO CHAVES DF 65 CAMPO DE FUTEBOL,,-29.995926,-51.089355
3270,,DR JOSE BENTO CORREA EEEF SALGADO FIL ,,-30.047928,-51.135981
1348,,DORMENIO 448 ,,-30.077328,-51.230351
1349,,DORMENIO 395 ,,-30.077098,-51.230165
1351,,DORMENIO 280/350 ,,-30.07645,-51.229156
1350,,DORMENIO 301 ,,-30.076485,-51.229331
1358,,DORMENIO 198 ,,-30.075665,-51.228095
1357,,DORMENIO 225 ,,-30.075758,-51.228351
1360,,DORMENIO 90 ,,-30.074866,-51.227018
862,,CEL TIMOTEO 285 ,,-30.095605,-51.237394
859,,CEL TIMOTEO 180 ,,-30.096666,-51.237116
1256,,CLEMENCIANO BARNASQUE 616 PRACA,,-30.085453,-51.207212
1359,,DORMENIO 49 ,,-30.074756,-51.226996
1253,,CLEMENCIANO BARNASQUE 500 ,,-30.084665,-51.20818
1742,,MADRE ANA 72 ,,-30.079942,-51.200568
1741,,MADRE ANA 25 ,,-30.080249,-51.200699
1867,,MADRE ANA 206 ,,-30.078971,-51.19928
1005,,PADRE LIMA 679 ,,-30.084887,-51.229372
1868,,MADRE ANA 207 ,,-30.078978,-51.199152
1379,,MUTUALIDADE 41 ,,-30.070726,-51.225554
1380,,MUTUALIDADE 30 ,,-30.070631,-51.225502
1671,,DARIO TOTTA 110 ,,-30.081399,-51.213784
2168,,GARIBALDI 1060 ,,-30.029966,-51.215024
1369,,BANCO DA PROVINCIA DF 40 ,,-30.071342,-51.227551
5934,,SIMOES LOPES NETO 175 HOSPITAL ESPIRITA DE PORTO ALEGRE,,-30.086437,-51.207005
1372,,BANCO DA PROVINCIA 40 ,,-30.071182,-51.22752
1705,,MOAB CALDAS 125 ,,-30.068324,-51.21463
1238,,DR NEY CABRAL 339/343 ,,-30.088133,-51.213044
1709,,BISPO LARANJEIRA 54 ,,-30.069018,-51.214017
1702,,GABRIEL FIALHO CAMARGO SN POSTO DE SAUDE,,-30.069035,-51.215824
1229,,CEL RUY DA CUNHA PAIM DF 155 ,,-30.090075,-51.21228
907,,ESPERANCA CIDADE DE DEUS DF 30 ,,-30.112837,-51.228415
1228,,CEL RUY DA CUNHA PAIM 34 ,,-30.090748,-51.213564
906,,ESPERANCA CIDADE DE DEUS 232 ,,-30.114541,-51.227852
908,,ESPERANCA CIDADE DE DEUS 42 ,,-30.112963,-51.228304
1010,,SAO SEBASTIAO 479 ,,-30.088738,-51.226116
1418,,JANUARIO SCALZILLI 329 ,,-30.072711,-51.216802
1420,,BERNARDINO CAETANO FRAGA 326 ,,-30.071735,-51.216839
1417,,JANUARIO SCALZILLI DF 349 ,,-30.072892,-51.216854
4999,,GUIDO ALBERTO WERLANG 175 ,,-29.996677,-51.093261
4977,,NENE PORTALET DF 15/25 ,,-29.996434,-51.094246
4811,,DELMAR ROCHA BARBOSA 769 ,,-30.008962,-51.107386
4834,,JORGE FURTADO 80/DF 79 ,,-30.001772,-51.102425
4835,,JORGE FURTADO 77 ,,-30.001807,-51.102505
6043,,MANOEL ELIAS 1710 ,,-30.030421,-51.12083
6540,,MARTIM FELIX BERTA 217 ,,-30.018388,-51.107135
4725,,MARTIM FELIX BERTA 591 ,,-30.02182,-51.107528
4705,,MARTIM FELIX BERTA DF 950 ,,-30.025232,-51.107878
4707,,MARTIM FELIX BERTA 1225 ,,-30.027932,-51.107436
4700,,MARTIM FELIX BERTA AL 1423 ,,-30.029272,-51.10674
4697,,MARTIM FELIX BERTA 1969 ,,-30.03088,-51.10747
4695,,MARTIM FELIX BERTA DF 2072 ,,-30.030812,-51.108959
4696,,MARTIM FELIX BERTA DF 1881 ,,-30.030919,-51.107076
4694,,MARTIM FELIX BERTA 2070 ,,-30.030912,-51.108615
4666,,MARTIM FELIX BERTA 2300 ,,-30.030687,-51.11136
4708,,MARTIM FELIX BERTA 1216 ,,-30.027593,-51.107525
4648,,MARTIM FELIX BERTA 3003/DF 2758 ,,-30.033302,-51.113623
4665,,MARTIM FELIX BERTA 2574 ,,-30.031364,-51.113411
4647,,MARTIM FELIX BERTA 3000 ,,-30.033546,-51.113564
4646,,MARTIM FELIX BERTA 3164 ,,-30.034894,-51.113668
4641,,MARTIM FELIX BERTA 2987 ,,-30.037544,-51.113992
5142,,MONTE ARRAES 170 ,,-30.091463,-51.228826
4645,,MARTIM FELIX BERTA DF 3270 ,,-30.036232,-51.113884
989,,SANTA FLORA 944 ,,-30.092483,-51.229839
1419,,JULIO LOPES DOS SANTOS SOBRINHO 130 ,,-30.072136,-51.217019
1000,,COELHO DA COSTA 281 ,,-30.091695,-51.227654
1002,,COELHO DA COSTA EEEF NAÇOES UNID ,,-30.090881,-51.226865
1001,,COELHO DA COSTA EF PRAÇA ,,-30.090877,-51.226754
6021,,COELHO DA COSTA 35 ,,-30.090016,-51.226025
782,,PROF JOAQUIM LOUZADA 265 ,,-30.110239,-51.237865
783,,PROF JOAQUIM LOUZADA 159 ,,-30.109385,-51.238276
787,,PROF JOAQUIM LOUZADA 68 ,,-30.108204,-51.238753
5194,,XAVIER DA CUNHA 737 ,,-30.092397,-51.231441
1008,,COELHO DA COSTA DF 25 PRAÇA MAURÍCIO ZADUCLIVER,,-30.08996,-51.225867
987,,XAVIER DA CUNHA 617 ,,-30.091209,-51.230929
988,,SANTA FLORA 1116 ,,-30.093755,-51.230343
5895,,SANTA FLORA DF 1443/1440 ,,-30.096879,-51.230895
6539,,SANTA FLORA 1230 ,,-30.095169,-51.230921
6151,,DONA ZULMIRA 448 ,,-30.095578,-51.227081
982,,FLORINHA 275 ,,-30.096244,-51.229763
983,,FLORINHA 69/49 ,,-30.094392,-51.229148
896,,VILA MARIA DF 342 ,,-30.110761,-51.230898
903,,VILA MARIA DF INSS ,,-30.110476,-51.229895
913,,VILA MARIA 154 ,,-30.110023,-51.228612
785,,DELFINA DA CUNHA 165 ,,-30.108961,-51.237859
6537,,GOMES DE FREITAS 529 ,,-30.014922,-51.143505
5469,,ASSIS BRASIL 95 PROX. COLÉGIO JOÃO PAULO I/HERVAL,,-30.007967,-51.184637
6536,,MAURILIO FERREIRA 469/467 ,,-30.13427,-51.191881
5470,,ASSIS BRASIL 545 ,,-30.008664,-51.180242
3778,,ASSIS BRASIL 886 ,,-30.008403,-51.176848
3779,,ASSIS BRASIL 944/DF 1019 ,,-30.008205,-51.175441
3814,,ASSIS BRASIL 1368 ,,-30.008249,-51.172112
3804,,ASSIS BRASIL 1504 ,,-30.009332,-51.171234
3811,,ASSIS BRASIL 1144 ,,-30.007939,-51.174228
3807,,ASSIS BRASIL 1638 ,,-30.010374,-51.170538
6048,,ORFANOTROFIO 1600 ,,-30.086313,-51.2274
949,,JOAO SALOMONI 131 ,,-30.113043,-51.224957
3808,,ASSIS BRASIL 1894 ,,-30.011698,-51.16887
912,,JOAO SALOMONI DF 131 ,,-30.112977,-51.225094
6040,,ASSIS BRASIL 1849 ESQ. BEZZERRA DE MENEZES,,-30.012013,-51.168988
5561,,ASSIS BRASIL 2095/2109 ,,-30.011718,-51.166336
962,,JOAO SALOMONI 849 ,,-30.113607,-51.218085
1194,,JOAO SALOMONI 1095 ,,-30.1142,-51.215469
959,,JOAO SALOMONI 715 ,,-30.113227,-51.219789
950,,JOAO SALOMONI 430 ,,-30.112676,-51.222019
5145,,JOAO SALOMONI 427 ,,-30.112744,-51.222191
960,,JOAO SALOMONI 764 ,,-30.11338,-51.218754
5562,,ASSIS BRASIL 2358 ,,-30.011205,-51.163686
5563,,ASSIS BRASIL 2746 ,,-30.01062,-51.159825
5710,,ASSIS BRASIL 2840 HOSPITAL CRISTO REDENTOR,,-30.01051,-51.158871
3849,,ASSIS BRASIL 2445 ,,-30.011242,-51.163477
5564,,ASSIS BRASIL 2980 ,,-30.010363,-51.157278
5725,,ASSIS BRASIL 2895 ,,-30.010508,-51.158184
5557,,ASSIS BRASIL 3459 ,,-30.010424,-51.152679
4069,,ASSIS BRASIL 4822 ,,-30.006188,-51.139536
5726,,ASSIS BRASIL 3172 ,,-30.010299,-51.155354
5471,,ASSIS BRASIL 3532 C/BAIA,,-30.010371,-51.151818
4010,,ASSIS BRASIL 3707/3711 ,,-30.010488,-51.149688
4019,,ASSIS BRASIL EF STRIP CENTER ,,-30.009469,-51.144241
4042,,ASSIS BRASIL 4523 ,,-30.007721,-51.141543
4070,,ASSIS BRASIL 4961 ,,-30.00532,-51.138187
4079,,ASSIS BRASIL 5211 ,,-30.004029,-51.13644
4081,,ASSIS BRASIL 5375 ,,-30.002984,-51.134946
4142,,ASSIS BRASIL 5538 ,,-30.001829,-51.13398
4192,,ASSIS BRASIL 5898 ,,-29.999163,-51.132492
5559,,ASSIS BRASIL DF 5878 ,,-29.999208,-51.132426
4143,,ASSIS BRASIL 5577 ,,-30.000892,-51.133358
4194,,ASSIS BRASIL 6041 ,,-29.997528,-51.131482
5558,,ASSIS BRASIL 6203 ,,-29.996146,-51.130715
4195,,ASSIS BRASIL 6116 ,,-29.9973,-51.131448
4209,,ASSIS BRASIL 6642 ,,-29.993247,-51.12857
4213,,ASSIS BRASIL 6824 ,,-29.992187,-51.127358
4249,,ASSIS BRASIL 7045 ,,-29.990764,-51.125594
4250,,ASSIS BRASIL 7032 ,,-29.990826,-51.12579
5566,,ASSIS BRASIL DF 7351/7341 ,,-29.989284,-51.124003
4252,,ASSIS BRASIL 7361 ,,-29.989214,-51.123805
4261,,ASSIS BRASIL 7625 ,,-29.98711,-51.121379
1172,,MAURILIO FERREIRA 671 ,,-30.132577,-51.190359
5249,,ASSIS BRASIL 6761 ,,-29.992361,-51.127441
5961,,MAURILIO FERREIRA DF 691 ,,-30.132455,-51.190367
1167,,MAURILIO FERREIRA 350 ,,-30.135297,-51.192842
1164,,MAURILIO FERREIRA 162 ,,-30.136729,-51.194032
6535,,MAURILIO FERREIRA ESQ. ESTR. CRIST ,,-30.137542,-51.194722
4267,,ASSIS BRASIL 7765 ,,-29.985919,-51.120005
6492,,ASSIS BRASIL 7898 ,,-29.985843,-51.120034
5016,,ASSIS BRASIL 8085 ,,-29.983237,-51.116913
4851,,ASSIS BRASIL 8085/AL 7965 ,,-29.984187,-51.118001
5015,,ASSIS BRASIL 8292 ,,-29.982282,-51.115925
5020,,ASSIS BRASIL 9216 ,,-29.977909,-51.114615
5019,,ASSIS BRASIL AL 8787 ,,-29.976911,-51.114585
4940,,TARCILA MORAES DUTRA DF 90 ,,-30.005574,-51.094032
4944,,TARCILA MORAES DUTRA 300/320 ,,-30.003112,-51.09393
4946,,TARCILA MORAES DUTRA AL 560 PRAÇA,,-30.001014,-51.093763
4941,,TARCILA MORAES DUTRA 90 ,,-30.005418,-51.094104
4996,,TARCILA MORAES DUTRA DF 850 ,,-29.998089,-51.093355
4947,,PROCOPIO FERREIRA SN ,,-30.009803,-51.093452
4913,,ANTONIO FRANCISCO LISBOA AL 40 ,,-30.011511,-51.096539
4995,,TARCILA MORAES DUTRA DF 799 ,,-29.998449,-51.093459
1990,,SAO MANOEL 2255 POSTO DE GASOLINA IPIRANGA,,-30.052659,-51.198832
1989,,SAO MANOEL 2096 ,,-30.051715,-51.199403
1862,,SAO MANOEL DF 2010 ,,-30.051047,-51.199972
3351,,VINTE QUATRO DE AGOSTO DF 230 ,,-30.029071,-51.13987
6534,,DR JOSE BENTO CORREA 436 ,,-30.047799,-51.134655
6533,,GERMANO SCHMARCZEK DF 290 ,,-30.046107,-51.13434
6532,,GERMANO SCHMARCZEK 290 ,,-30.046048,-51.134472
1756,,CEL NEVES 566 ,,-30.068095,-51.20767
5659,,DELMAR ROCHA BARBOSA 61 ,,-30.015607,-51.107968
4800,,DELMAR ROCHA BARBOSA 48 ,,-30.015626,-51.108053
5886,,DELMAR ROCHA BARBOSA 211 ,,-30.014348,-51.107858
4810,,DELMAR ROCHA BARBOSA 668 ,,-30.009872,-51.107546
4808,,DELMAR ROCHA BARBOSA 488 ,,-30.011617,-51.107699
6531,,DELMAR ROCHA BARBOSA 663 ,,-30.01003,-51.107478
4804,,DELMAR ROCHA BARBOSA 361 ,,-30.012711,-51.107713
4809,,DELMAR ROCHA BARBOSA 493 ,,-30.011614,-51.107616
4803,,DELMAR ROCHA BARBOSA DF 271 ,,-30.013549,-51.107869
2987,,SANTA IZABEL 648 ,,-30.045861,-51.164774
3008,,SANTA IZABEL 44 REVENDA DE CARROS,,-30.040365,-51.164231
3005,,SAO BENEDITO DF 50 ,,-30.040647,-51.165667
4837,,G VILA FRATERNIDADE 57 ,,-30.001052,-51.102724
4833,,DR MEER MARIO KAUFMANN 95 ,,-30.00111,-51.104063
5011,,OVIDIO CHAVES 75 ,,-29.995851,-51.089399
5008,,OVIDIO CHAVES 215 ,,-29.995777,-51.090905
5007,,OVIDIO CHAVES SN DESEMBARQUE ,,-29.9958,-51.091818
5152,,OVIDIO CHAVES DF 265 ,,-29.995837,-51.091124
4980,,NENE PORTALET 18/DF 40 ,,-29.996551,-51.093525
4672,,POA-CIDADE JOIA DF 381 ,,-30.023882,-51.115646
6178,,DR PEREIRA NETO 295 ,,-30.111585,-51.249543
4771,,JOAO FAZIO AMATO 248 ,,-30.017322,-51.097631
4767,,JOAO FAZIO AMATO EF MM FERNANDES ,,-30.017834,-51.100114
4770,,TREZE DE SETEMBRO 91 ,,-30.018412,-51.099313
4243,,WILLY EUGENIO FLECK DF 505 TRANSP. TEGON VALENTIN,,-29.996247,-51.118587
4839,,WILLY EUGENIO FLECK 85A ,,-29.99552,-51.115758
4840,,WILLY EUGENIO FLECK DF 85A ,,-29.995633,-51.115416
6530,,GERMANO SCHMARCZEK COND ROSSI ,,-30.045906,-51.133169
6529,,GERMANO SCHMARCZEK DF COND ROSSI ,,-30.045966,-51.133098
6528,,NEY DA GAMA AHRENDS 565 ,,-30.047551,-51.132885
6527,,DR JOSE BENTO CORREA 545 ,,-30.047708,-51.132999
6525,,WILLY EUGENIO FLECK DF 695/AL 450 ,,-29.997037,-51.119241
4242,,WILLY EUGENIO FLECK 695 ,,-29.997031,-51.119353
6294,,DR SALVADOR FRANCA 1086 ,,-30.053926,-51.182055
6523,,DR ANTONIO MAZZAFERRO NETO DF 114 ,,-30.163138,-51.173707
6524,,SILVIO SILVEIRA SOARES DF 2262 ,,-30.101048,-51.234658
689,,CAVALHADA DF 6616 ,,-30.133616,-51.223876
1896,,MANDUCA NUNES 107 ,,-30.075654,-51.193964
1893,,MANDUCA NUNES 345 ,,-30.077971,-51.193418
1900,,MANDUCA NUNES 219 ,,-30.076712,-51.193722
4830,,GEN TELINO CHAGASTELLES 355/101 ,,-30.004884,-51.107112
4829,,GEN TELINO CHAGASTELLES 370 ,,-30.005032,-51.107163
4826,,PROF ALVARO BARCELLOS FERREIRA 745 ,,-30.004088,-51.107874
4825,,PROF ALVARO BARCELLOS FERREIRA 700 ,,-30.004121,-51.108552
4824,,PROF ALVARO BARCELLOS FERREIRA 530 ,,-30.004849,-51.109152
4827,,GEN TELINO CHAGASTELLES DF 215 ,,-30.006634,-51.107233
4823,,PROF ALVARO BARCELLOS FERREIRA 455 ,,-30.00533,-51.109279
4828,,GEN TELINO CHAGASTELLES 215 ,,-30.006572,-51.107145
214,,FRANCISCA DE OLIVEIRA VIEIRA DF 1435 ,,-30.197596,-51.17064
215,,FRANCISCA DE OLIVEIRA VIEIRA 1435 ,,-30.197625,-51.170562
227,,FRANCISCA DE OLIVEIRA VIEIRA 2630/2640 ,,-30.192892,-51.16318
6522,,NITEROI 472 ,,-30.069163,-51.208064
1753,,NITEROI DF 535 ,,-30.069083,-51.207521
1754,,NITEROI 535 ESQ. CEL NEVES,,-30.06914,-51.207407
6521,,NITEROI 471 ,,-30.069215,-51.207919
1728,,NITEROI 340 ,,-30.069132,-51.209618
1727,,NITEROI DF 308 COLEGIO VENEZUELA,,-30.069167,-51.20979
5824,,NITEROI 77/53 ,,-30.068655,-51.212222
1721,,NITEROI 80 ,,-30.06861,-51.212094
1006,,CRUZEIRO DO SUL 2548 ,,-30.082497,-51.229795
1007,,CRUZEIRO DO SUL 2507 ,,-30.082271,-51.229602
1352,,CRUZEIRO DO SUL DF 2314 ,,-30.080999,-51.227875
1355,,CRUZEIRO DO SUL 1960 ,,-30.079,-51.225117
1385,,CRUZEIRO DO SUL 1752 ,,-30.07756,-51.224167
2699,,VALPARAISO 1075 ,,-30.055164,-51.183519
4764,,ANTONIO SEVERINO 1020/DF 380 ,,-30.020573,-51.097636
1755,,CEL NEVES DF 600 ,,-30.068732,-51.207376
1730,,CEL NEVES 316 ,,-30.066308,-51.209122
1725,,CEL NEVES 149 ,,-30.065889,-51.210762
5181,,CEL NEVES 114 IGREJA MEDIANEIRA,,-30.065696,-51.211225
1729,,CEL NEVES 283 ,,-30.066254,-51.209435
648,,GUAIBA 1586 ,,-30.143429,-51.225959
647,,GUAIBA DF 1646 ,,-30.143949,-51.225799
2704,,FELIZARDO 793 ,,-30.051585,-51.182153
2052,,VALPARAISO 857/DF 850 ,,-30.054373,-51.185993
2041,,VALPARAISO 509 ,,-30.053248,-51.189028
2703,,FELIZARDO DF 775 ,,-30.05141,-51.182458
2063,,FELIZARDO DF 579 ESEF UFRGS,,-30.050649,-51.184361
4779,,IRMAO FAUSTINO JOAO 356/1320 ,,-30.023519,-51.091917
4774,,ANTERO SIMOES SN ,,-30.021974,-51.097352
4780,,IRMAO FAUSTINO JOAO SN ,,-30.021819,-51.092413
5787,,VENTOS DO SUL DF 120 ,,-30.123927,-51.208664
4773,,ANTONIO SEVERINO 1493 ,,-30.023592,-51.095886
4776,,ANTONIO SEVERINO 1541/DF 1662 ,,-30.023635,-51.09394
4768,,ANTONIO SEVERINO 379 ,,-30.017497,-51.10016
4902,,ANTONIO SEVERINO DF 109 ,,-30.015261,-51.099689
6520,,ANTONIO SEVERINO 109 ,,-30.015799,-51.099874
1353,,CRUZEIRO DO SUL DF 2149 ESQ RUA DONA OTILIA,,-30.080562,-51.227173
1354,,CRUZEIRO DO SUL 2139 DMAE,,-30.078978,-51.225232
1388,,CRUZEIRO DO SUL 1560 ,,-30.075979,-51.222925
1387,,CRUZEIRO DO SUL 1773 ,,-30.076275,-51.223279
1391,,CRUZEIRO DO SUL 1283 ,,-30.073614,-51.220947
1407,,CRUZEIRO DO SUL DF 1357 ,,-30.073558,-51.22077
1386,,CRUZEIRO DO SUL 2003 ,,-30.077925,-51.224399
